name,path,id.x,title,authoryearofbirth,authoryearofdeath,downloads,subjects,publisher,type,author_clean,Last,First,country_code,average_rating,publication_year,ratings_count,authors,text_reviews_count,average_rating_quant,PC1,num_tokens,choices,req_num,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,n,detect_fict,detect_juvenile,detect_stories,detect_drama,detect_history,rew_num,mean_word_length,perc_stop,lexical_diversity
PG37012_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG37012_tokens.txt,PG37012,The Recruiting Officer,NA,1707,152,military towns drama english drama comedy english drama restoration recruiting and enlistment drama shrewsbury england social life and customs th century drama,University of Nebraska Press,Text,George Farquhar,Farquhar,George,US,3.3,1992,143,",George Farquhar:284179, Michael Shugrue:605685,",10,0.5,-0.009232765,19444,The Recruiting Officer by George Farquhar,976,0.017948981691010082,0.02962353425221148,0.014194610162518,0.022166220942192963,0.032503600082287594,0.037955153260645955,0.08835630528697799,0.0152232051018309,0.01630322978810944,0.062127134334499075,NA,0,0,0,1,0,754,5.753989361702128,0.5405829987781463,0.1915692092860883
PG1687_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG1687_tokens.txt,PG1687,Parmenides,-428,-348,152,philosophy ancient socrates bc bc reasoning early works to ontology early works to parmenides classical literature dialectic early works to zeno of elea,Focus,Text,Plato,Plato,NA,US,4.02,1996,1591,",Plato:879, Keith Whitaker:6485033,",74,0.85,-0.2015195,35747,Parmenides by Plato,978,0.006993593868016896,0.013679469605841049,0.0020980781604050688,0.007888773883123059,0.008392312641620275,0.017567907796458445,0.03597504685707892,0.01054633955296948,0.00567879822082972,0.017931574677595322,NA,0,0,0,0,0,755,6.122591327015887,0.533361826640146,0.08580868936268143
PG5267_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG5267_tokens.txt,PG5267,Sister Carrie,1871,1945,152,mistresses fiction chicago ill fiction didactic fiction new york n y fiction young women fiction,W. W. Norton & Company,Text,Theodore Dreiser,Dreiser,Theodore,US,3.75,1991,32228,Theodore Dreiser:8987,1034,0.75,-0.4963931,155400,Sister Carrie by Theodore Dreiser,979,0.011666666666666667,0.025283140283140285,0.007767052767052767,0.012985842985842986,0.020604890604890604,0.026467181467181466,0.042998712998712996,0.014510939510939512,0.01176962676962677,0.024124839124839124,NA,1,0,0,0,0,756,5.718855945262899,0.4978332198353247,0.1370643224168885
PG27435_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG27435_tokens.txt,PG27435,The Faith of Our Fathers,1834,1921,151,catholic church controversial literature catholic church doctrines,TAN Books & Publishers,Text,James Gibbons,Gibbons,James,US,4.37,1980,85,James Gibbons:110813,11,0.95,-0.2672755,120016,The Faith of Our Fathers by James Gibbons,981,0.015614584722037061,0.037178376216504466,0.01397313691507799,0.025629916011198507,0.0362951606452473,0.035420277296360485,0.08463038261565124,0.016464471403812825,0.010840221303826156,0.06385815224636715,NA,0,0,0,0,0,757,5.419672606113284,0.5203585325180656,0.11969612747822865
PG1167_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG1167_tokens.txt,PG1167,A Strange Disappearance,1846,1935,151,women household employees fiction mystery fiction police new york state new york fiction missing persons fiction new york n y fiction,Book Jungle,Text,Anna Katharine Green,Green,Anna Katharine,US,3.45,2007,199,Anna Katharine Green:60005,23,0.5,-0.04469426,51054,A Strange Disappearance by Anna Katharine Green,982,0.013691385591726408,0.02230971128608924,0.008304932032749637,0.0192541230853606,0.0166294511693501,0.03449288988130215,0.042836996121753436,0.016942844830963293,0.01183061072589807,0.027069377521839622,NA,1,0,0,0,0,758,5.9991686296244975,0.515962441314554,0.13775989268947014
PG48433_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG48433_tokens.txt,PG48433,Kant's Critique of Judgement,1724,1804,151,judgment aesthetics teleology judgment logic,Digireads.com,Text,Immanuel Kant,Kant,Immanuel,US,3.83,2006,589,",Immanuel Kant:11038, James Creed Meredith:1142368,",24,0.75,-0.1417744,131026,Kant's Critique of Judgement by Immanuel Kant,983,0.008357119960923786,0.021583502510952025,0.00442660235373132,0.011806816967624745,0.019728908766199076,0.01955337108665456,0.06526185642544227,0.011509166119701434,0.008685299100941797,0.0395036099705402,NA,0,0,0,0,0,759,5.3585487185032985,0.567047476355464,0.09312669725629741
PG4070_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG4070_tokens.txt,PG4070,The Master Builder,1828,1906,151,norwegian drama translations into english architects drama,Oxford University Press,Text,Henrik Ibsen,Ibsen,Henrik,US,4.13,1998,5618,",Henrik Ibsen:2730977, James McFarlane:2991823, Jens Arup:219655,",90,0.85,-0.2739829,28578,The Master Builder by Henrik Ibsen,984,0.007558261599832038,0.017810903492196793,0.005948631814682623,0.01242214290713136,0.016691161032962417,0.02235985723283645,0.03583175869550004,0.012737070473791029,0.008293092588704597,0.017565959829239274,NA,0,0,0,1,0,760,5.142995704586394,0.4691821123859959,0.17740511915269197
PG15661_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG15661_tokens.txt,PG15661,The Golden Goose Book,1862,1940,150,fairy tales,Clarion Books,Text,L. Leslie  Brooke,Brooke,L. Leslie,US,3.78,1992,20,L. Leslie Brooke:56143,4,0.75,-0.1212009,5244,The Golden Goose Book by L. Leslie  Brooke,985,0.018115942028985508,0.02440884820747521,0.014111365369946605,0.016971777269260108,0.01906941266209001,0.031083142639206713,0.036994660564454614,0.010297482837528604,0.010678871090770405,0.016018306636155607,NA,0,0,0,0,0,761,5.794710281062364,0.49902192367313797,0.10105558426219827
PG22189_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG22189_tokens.txt,PG22189,Parables of the Cross,1853,1928,150,salvation holy cross devotional literature parables,Dodo Press,Text,I. Lilias  Trotter,Trotter,I. Lilias,US,4.59,2008,88,I. Lilias Trotter:2572030,22,0.95,-0.3191508,7215,Parables of the Cross by I. Lilias  Trotter,987,0.02564102564102564,0.040887040887040885,0.01857241857241857,0.038253638253638256,0.03451143451143451,0.04435204435204435,0.05862785862785863,0.031046431046431046,0.01704781704781705,0.03728343728343728,NA,0,0,0,0,0,762,5.6391459531086365,0.52547615667025,0.07104318370824121
PG4514_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG4514_tokens.txt,PG4514,Tales of Men and Ghosts,1862,1937,150,short stories american fiction th century,Borgo Press,Text,Edith Wharton,Wharton,Edith,US,3.6,2002,145,Edith Wharton:16,22,0.5,-0.07886109,95900,Tales of Men and Ghosts by Edith Wharton,988,0.010875912408759124,0.022825860271115744,0.009051094890510949,0.016308654848800834,0.018175182481751824,0.031366006256517205,0.047017726798748695,0.01572471324296142,0.012794577685088635,0.0272992700729927,NA,1,0,1,0,0,763,5.71020901005085,0.5007895541141713,0.08433796312018202
PG4366_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG4366_tokens.txt,PG4366,Can Such Things Be?,1842,1913,150,paranormal fiction short stories american,Borgo Press,Text,Ambrose Bierce,Bierce,Ambrose,US,3.8,2002,442,Ambrose Bierce:14403,36,0.75,-0.1310356,60074,Can Such Things Be? by Ambrose Bierce,989,0.016929120751073674,0.02353763691447215,0.012734294370276658,0.02746612511236142,0.016729367113892866,0.044112261544095616,0.04564370609581516,0.02408695941671938,0.012917401871025734,0.02623431101641309,NA,1,0,1,0,0,764,5.789785043352601,0.5713905515849782,0.04456616939015479
PG9845_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG9845_tokens.txt,PG9845,The Spy,1789,1851,150,united states history revolution fiction domestic fiction new york state history revolution fiction war stories spy stories historical fiction,Penguin,Text,James Fenimore Cooper,Cooper,James Fenimore,US,3.6,1997,825,",James Fenimore Cooper:9121, Wayne Franklin:21554,",78,0.5,-0.08686453,149383,The Spy by James Fenimore Cooper,991,0.019500210867367772,0.02567895945321757,0.012250389937275325,0.027539947651339176,0.021863264226853123,0.04230735759758473,0.06287194660704364,0.021990454067731938,0.013441957920245275,0.037300094388250334,NA,1,0,1,0,1,765,5.406958393113343,0.4937352460504812,0.12958053386598875
PG20717_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG20717_tokens.txt,PG20717,The Girl on the Boat,1881,1975,150,children of the rich fiction humorous stories golf stories man woman relationships fiction,Everyman's Library,Text,P. G.  Wodehouse,Wodehouse,P. G.,US,3.82,2007,1071,P.G. Wodehouse:7963,117,0.75,-0.1433067,66805,The Girl on the Boat by P. G.  Wodehouse,992,0.013247511413816332,0.02495322206421675,0.008188009879500037,0.016450864456253274,0.021779806900681088,0.03272210163909887,0.046044457750168404,0.016465833395703913,0.013606765960631689,0.028605643290172893,NA,1,0,1,0,0,766,5.386589160941812,0.43549883990719257,0.17769307258866424
PG557_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG557_tokens.txt,PG557,Puck of Pook's Hill,1865,1936,150,great britain history fiction fantasy fiction space and time fiction,Dover Publications,Text,Rudyard Kipling,Kipling,Rudyard,US,3.88,2006,1998,",Rudyard Kipling:6989, Arthur Rackham:69163,",106,0.75,-0.1688209,56008,Puck of Pook's Hill by Rudyard Kipling,993,0.012641051278388802,0.020657763176689044,0.00994500785602057,0.01608698757320383,0.01635480645622054,0.031084845022139693,0.04256534780745608,0.015104985002142551,0.009534352235394944,0.02574632195400657,NA,1,0,0,0,1,767,5.816723863355988,0.5211946774349446,0.0730510240245723
PG1845_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG1845_tokens.txt,PG1845,"Zuleika Dobson; Or, An Oxford Love Story",1872,1956,150,love stories college students fiction college stories oxford england fiction young women fiction university of oxford fiction,Modern Library,Text,Max Beerbohm,Beerbohm,Max,US,3.54,1998,3623,Max Beerbohm:18985,207,0.5,-0.1051926,80729,"Zuleika Dobson; Or, An Oxford Love Story by Max Beerbohm",994,0.013563898970630133,0.020909462522761338,0.009897310755738334,0.01776313344646905,0.021640302741270174,0.035761622217542643,0.0505394591782383,0.01839487668619703,0.012027895799526811,0.023362112747587607,NA,1,0,1,0,0,768,5.8993142755365575,0.5373262243611402,0.06468120874502468
PG2562_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG2562_tokens.txt,PG2562,The Clouds,-450,-388,150,greek drama comedy translations into english aristophanes translations into english classical literature comedies rhetoric study and teaching drama,Plume,Text,Aristophanes,Aristophanes,NA,US,4.07,1984,6155,",Aristophanes:1011, William Arrowsmith:143510, Richmond Lattimore:15558077, Douglass Parker:747148,",84,0.85,-0.2639928,15159,The Clouds by Aristophanes,995,0.01576621149152319,0.021967148228774984,0.0098951118147635065,0.016030081139916882,0.020251995514215977,0.032192097104030606,0.047892341183455374,0.013787189128570486,0.013127515007586252,0.03337951052180223,NA,0,0,0,1,0,769,5.0370222133279965,0.47037625861155274,0.14393216746157922
PG8178_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG8178_tokens.txt,PG8178,"The Politeness of Princes, and Other School Stories",1881,1975,149,schools fiction,IndyPublish.com,Text,P. G.  Wodehouse,Wodehouse,P. G.,US,3.58,2007,65,P.G. Wodehouse:7963,7,0.5,-0.07134482,22455,"The Politeness of Princes, and Other School Stories by P. G.  Wodehouse",997,0.010955243820975284,0.021420619015809397,0.00890670229347584,0.015853930082386995,0.015453128479180584,0.028367846804720553,0.039991093297706524,0.012424849699398798,0.010821643286573146,0.026720106880427523,NA,1,0,0,0,0,770,5.692281185389387,0.5104037791024632,0.1302440670340794
PG32547_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG32547_tokens.txt,PG32547,Essays in Radical Empiricism,1842,1910,149,pragmatism experience,Dover Publications,Text,William James,James,William,US,4.08,2003,94,William  James:15865,6,0.85,-0.1933834,51111,Essays in Radical Empiricism by William James,998,0.00790436500948915,0.013930465066228404,0.004265226663536225,0.008706540666392752,0.00833480072782767,0.019310911545459882,0.0452935767251668,0.008178278648431844,0.006221752655984035,0.029054410987849975,NA,0,0,0,0,0,771,5.586754966887417,0.504345379517319,0.11423033637614105
PG14848_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG14848_tokens.txt,PG14848,The Story of Miss Moppet,1866,1943,149,mice juvenile fiction kittens juvenile fiction,Warne,Text,Beatrix Potter,Potter,Beatrix,US,3.89,2002,1721,Beatrix Potter:11593,101,0.75,-0.1662879,274,The Story of Miss Moppet by Beatrix Potter,1000,0.010948905109489052,0.014598540145985401,0.0036496350364963502,0.01824817518248175,0.0072992700729927005,0.029197080291970802,0.01824817518248175,0.021897810218978103,0.0036496350364963502,0.010948905109489052,NA,1,1,0,0,0,772,5.965435041716329,0.5183178441996483,0.1698661595320966
PG2785_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG2785_tokens.txt,PG2785,The Elusive Pimpernel,1865,1947,149,blakeney percy sir fictitious character fiction nobility great britain fiction france history revolution fiction adventure stories historical fiction,Dover Publications,Text,Emmuska Orczy Orczy,Orczy,Emmuska Orczy,US,4.02,2007,1943,Emmuska Orczy:2893961,153,0.85,-0.200542,82557,The Elusive Pimpernel by Emmuska Orczy Orczy,1001,0.02084620322928401,0.02813813486439672,0.014547524740482333,0.026381772593480866,0.02292961226788764,0.04481752001647347,0.05500442118778541,0.021379168332182612,0.014644427486463898,0.03146916675751299,NA,1,0,1,0,1,773,6.240994072047424,0.5527684307127562,0.1916998062608341
PG8867_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG8867_tokens.txt,PG8867,The Magnificent Ambersons,1869,1946,149,indiana fiction loss psychology fiction psychological fiction domestic fiction mothers and sons fiction inheritance and succession fiction children of the rich fiction social change fiction,Hard Press,Text,Booth Tarkington,Tarkington,Booth,US,3.77,2006,7970,Booth Tarkington:73021,544,0.75,-0.2106298,98497,The Magnificent Ambersons by Booth Tarkington,1002,0.010243966821324507,0.024762175497730896,0.0080408540361635375,0.012365858858645442,0.022061585632049706,0.029879082611653146,0.04584911215570017,0.016213691787567135,0.011360752104124999,0.029736946302933085,NA,1,0,0,0,0,774,5.170534184706432,0.5341024524742418,0.15621825569583514
PG4920_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG4920_tokens.txt,PG4920,The Blind Spot,1888,1924,148,science fiction,BiblioLife,Text,Homer Eon Flint,Flint,Homer Eon,US,3.45,2008,20,",Homer Eon Flint:665435, Homer Eon Flint:665435, Austin Hall:665436,",6,0.5,-0.0374671,105180,The Blind Spot by Homer Eon Flint,1003,0.012017493820117893,0.018948469290739685,0.007853204031184636,0.015963110857577487,0.014964822209545542,0.032772390188248714,0.04470431640996387,0.014955314698611904,0.011418520631298727,0.02703936109526526,NA,1,0,0,0,0,775,5.802278129064083,0.5407003089598352,0.11849639546858909
PG28026_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG28026_tokens.txt,PG28026,"Great Pianists on Piano Playing: Study Talks with Foremost Virtuosos. A Series of Personal Educational Conferences with Renowned Masters of the Keyboard, Presenting the Most Modern Ideas upon the Subjects of Technic, Interpretation, Style and Expression",1875,1960,148,pianists piano instruction and study piano performance,Dover Publications,Text,James Francis Cooke,Cooke,James Francis,US,4.11,1999,61,James Francis Cooke:218142,5,0.85,-0.1985901,64359,"Great Pianists on Piano Playing: Study Talks with Foremost Virtuosos. A Series of Personal Educational Conferences with Renowned Masters of the Keyboard, Presenting the Most Modern Ideas upon the Subjects of Technic, Interpretation, Style and Expression by James Francis Cooke",1005,0.011358162805512826,0.030345406236889947,0.004832268991127892,0.010814338320980749,0.02877608415295452,0.022887241877592876,0.07762706070635031,0.018101586413710593,0.014621109712705294,0.03607887008809957,NA,0,0,0,0,0,776,5.249260405916752,0.44001386962552014,0.16054091539528434
PG10772_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG10772_tokens.txt,PG10772,Inca Land: Explorations in the Highlands of Peru,1875,1956,148,incas peru antiquities peru description and travel,National Geographic,Text,Hiram Bingham,Bingham,Hiram,US,3.58,2003,105,Hiram Bingham:30594,17,0.5,-0.07010882,92429,Inca Land: Explorations in the Highlands of Peru by Hiram Bingham,1006,0.011251879821268216,0.02354239470296119,0.00799532614222809,0.017927273907539842,0.018836079585411506,0.02917915372880806,0.051866838329961376,0.013404883748607039,0.009931947765311753,0.03030434171093488,NA,0,0,0,0,0,777,6.595850555800794,0.508277917003769,0.13438048818990864
PG24875_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG24875_tokens.txt,PG24875,"Lucy Maud Montgomery Short Stories, 1904",1874,1942,148,short stories canadian,Dodo Press,Text,L. M.  Montgomery,Montgomery,L. M.,US,4.04,2008,177,L.M. Montgomery:5350,15,0.85,-0.1829177,46166,"Lucy Maud Montgomery Short Stories, 1904 by L. M.  Montgomery",1007,0.009660789325477624,0.027899319845773946,0.008729367933110948,0.012866611792228047,0.025559935883550666,0.028462504873716588,0.04873716587965169,0.017437074903608716,0.013819694147207903,0.02694623749079409,NA,0,0,1,0,0,778,5.303083344553656,0.506560807892901,0.1252366873733515
PG42236_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG42236_tokens.txt,PG42236,Jewels of Gwahlur,1906,1936,148,conan fictitious character fiction fantasy fiction american,Donald M. Grant Publishers,Text,Robert E.  Howard,Howard,Robert E.,US,3.85,1997,241,Robert E. Howard:66700,9,0.75,-0.137426,17001,Jewels of Gwahlur by Robert E.  Howard,1008,0.019469442973942708,0.02076348450091171,0.013058055408505381,0.02882183400976413,0.010352332215752014,0.0484089171225222,0.036291982824539736,0.022410446444326805,0.011646373742721016,0.020822304570319392,NA,1,0,0,0,0,779,5.596079989405377,0.5333704115684094,0.1313805462859968
PG7100_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG7100_tokens.txt,PG7100,"Adventures of Huckleberry Finn, Chapters 01 to 05",1835,1910,148,finn huckleberry fictitious character fiction male friendship fiction fugitive slaves fiction bildungsromans humorous stories missouri fiction runaway children fiction boys fiction mississippi river fiction adventure stories race relations fiction,Penguin Classics,Text,Mark Twain,Twain,Mark,US,3.82,2002,1078847,",Mark Twain:1244, Guy Cardwell:2022, John Seelye:22653, Walter Trier:35675,",11787,0.75,-12.82506,8576,"Adventures of Huckleberry Finn, Chapters 01 to 05 by Mark Twain",1009,0.010144589552238806,0.019239738805970148,0.010611007462686567,0.01597481343283582,0.014925373134328358,0.025652985074626867,0.026702425373134327,0.015391791044776119,0.008512126865671642,0.020172574626865673,NA,1,0,1,0,0,780,5.694283741272155,0.5115982761851228,0.07332209106239461
PG8209_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG8209_tokens.txt,PG8209,Poems 1817,1795,1821,147,english poetry th century,Kessinger Publishing,Text,John Keats,Keats,John,US,3.87,2010,49,John Keats:11978,5,0.75,-0.1383273,13689,Poems 1817 by John Keats,1010,0.00971583022865074,0.03886332091460296,0.005624954342903061,0.01716706844911973,0.045145737453429764,0.03075462049821024,0.07604646066184528,0.020235225363430493,0.021404047045072688,0.03922857769011615,NA,0,0,0,0,0,781,5.906103286384977,0.5154117129018053,0.14009980918831647
PG10739_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG10739_tokens.txt,PG10739,The Essays of Arthur Schopenhauer; On Human Nature,1788,1860,147,ethics political science,Dodo Press,Text,Arthur Schopenhauer,Schopenhauer,Arthur,US,4.15,2008,102,",Arthur Schopenhauer:11682, Thomas Bailey Saunders:19833272,",7,0.85,-0.2071016,31646,The Essays of Arthur Schopenhauer; On Human Nature by Arthur Schopenhauer,1013,0.02136130948619099,0.018580547304556657,0.01336661821399229,0.023636478543891802,0.016431776527839222,0.04136383745181065,0.06073437401251343,0.018580547304556657,0.007994691272198698,0.03592871136952538,NA,0,0,0,0,0,782,5.976394849785407,0.48866130212143377,0.26371616678858817
PG51275_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG51275_tokens.txt,PG51275,The Sleeping Beauty and other fairy tales from the Old French,1863,1944,146,fairy tales folklore france fairy tales france,Weathervane,Text,Arthur Quiller-Couch,Quiller-Couch,Arthur,US,3.92,1988,45,",Arthur Quiller-Couch:3124559, Edmund Dulac:53397,",7,0.75,-0.1487432,25962,The Sleeping Beauty and other fairy tales from the Old French by Arthur Quiller-Couch,1015,0.011824974963408058,0.026846930128649565,0.009013173099144903,0.01733302519066328,0.02499807410831215,0.03266312302596102,0.047762113858716586,0.0181418996995609,0.01325013481241815,0.029003928819043217,NA,0,0,0,0,0,783,5.613154689403167,0.5015246370554266,0.10590155971720007
PG41064_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG41064_tokens.txt,PG41064,The Chapter Ends,1926,2001,146,science fiction,NA,Text,Poul Anderson,Anderson,Poul,US,3.38,2012,80,Poul Anderson:32278,8,0.5,-0.01772208,8619,The Chapter Ends by Poul Anderson,1016,0.010093978419770276,0.02598909386239703,0.006845341686970647,0.014154774335769811,0.01995591135862629,0.027613412228796843,0.043972618633252115,0.015779092702169626,0.012414433228912867,0.02308852535096879,NA,1,0,0,0,0,784,5.154341777712696,0.5351892186223796,0.15021780560849443
PG31318_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG31318_tokens.txt,PG31318,Geronimo's Story of His Life,1829,1909,146,apache indians wars apache indians biography geronimo apache indians kings and rulers biography apache indians history,NA,Text,Geronimo,Geronimo,NA,US,3.84,2011,305,",Geronimo:429905, S.M. Barrett:5411908,",11,0.75,-0.1323318,35260,Geronimo's Story of His Life by Geronimo,1018,0.01707317073170732,0.02237663074305162,0.006778218944980148,0.027595008508224616,0.015229722064662507,0.03593306863301191,0.044186046511627906,0.013216108905275099,0.008791832104367556,0.03471355643788996,NA,0,0,0,0,1,785,6.0279506896130846,0.5242712809197538,0.1396759958193009
PG11128_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG11128_tokens.txt,PG11128,The Red Thumb Mark,1862,1943,146,detective and mystery stories physicians fiction thorndyke doctor fictitious character fiction london england fiction,Dodo Press,Text,R. Austin  Freeman,Freeman,R. Austin,US,3.73,2008,499,R. Austin Freeman:80206,64,0.75,-0.1078417,69365,The Red Thumb Mark by R. Austin  Freeman,1019,0.013162257622720393,0.01872702371513011,0.010019462264830966,0.019505514308368773,0.01604555611619693,0.03064946298565559,0.04815108484105817,0.015425646940099473,0.01084120233547178,0.03249477402148057,NA,1,0,1,0,0,786,5.905714937980367,0.5293000931298804,0.09301048308140507
PG2765_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG2765_tokens.txt,PG2765,The Lady from the Sea,1828,1906,146,norwegian drama translations into english man woman relationships drama family secrets drama married people drama,Echo Library,Text,Henrik Ibsen,Ibsen,Henrik,US,3.86,2006,1051,Henrik Ibsen:2730977,66,0.75,-0.1459799,26240,The Lady from the Sea by Henrik Ibsen,1021,0.005525914634146341,0.022865853658536585,0.00426829268292683,0.012957317073170731,0.02065548780487805,0.021875,0.04016768292682927,0.011661585365853658,0.008879573170731707,0.022522865853658536,NA,0,0,0,1,0,787,5.937136954308642,0.5229436425576894,0.08000457087353678
PG4028_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG4028_tokens.txt,PG4028,The Autobiography of Benvenuto Cellini,1500,1571,146,cellini benvenuto sculptors italy biography,Penguin Classics,Text,Benvenuto Cellini,Cellini,Benvenuto,US,3.98,1999,2530,",Benvenuto Cellini:14410, George Bull:182821,",121,0.75,-0.1925947,182491,The Autobiography of Benvenuto Cellini by Benvenuto Cellini,1022,0.015069236291104767,0.022779205549862732,0.00857576538021053,0.018252954940243628,0.022159996931355518,0.030264506194826048,0.05530135732721066,0.015041837679666395,0.012274577924390791,0.03017135091593558,NA,0,0,0,0,0,788,5.299839101492255,0.5545390026069664,0.049553442811869776
PG1539_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG1539_tokens.txt,PG1539,The Winter's Tale,1564,1616,146,fathers and daughters drama tragicomedy castaways drama sicily italy kings and rulers drama married people drama,Cambridge University Press,Text,William Shakespeare,Shakespeare,William,US,3.71,2007,18771,",William Shakespeare:947, Susan Snyder:130009, Deborah T. Curren-Aquino:3935518,",629,0.75,-0.3180309,25521,The Winter's Tale by William Shakespeare,1023,0.016966419811135926,0.030367148622702872,0.017005603228713608,0.021394145997413894,0.03091571646879041,0.040907487951099095,0.07429175972728341,0.019670075623995927,0.019356608283374478,0.050703342345519375,NA,0,0,0,1,0,789,5.392806520198441,0.4996897438170375,0.1379753567946104
PG12590_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG12590_tokens.txt,PG12590,The Shadow of the Rope,1866,1921,145,detective and mystery stories english,Wildside Press,Text,E. W.  Hornung,Hornung,E. W.,US,3.55,2010,37,E.W. Hornung:26514,6,0.5,-0.05688626,76935,The Shadow of the Rope by E. W.  Hornung,1024,0.013348930915708065,0.020640800675895236,0.009605511145772405,0.0172743224800156,0.01711834665626828,0.031039188925716513,0.04403717423799311,0.01653343731721583,0.012296094105413661,0.02606096055111458,NA,0,0,1,0,0,790,7.038760501452537,0.518220103898724,0.08753215312452715
PG418_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG418_tokens.txt,PG418,A Treatise on Good Works,1483,1546,145,good works theology lutheran church doctrines,Hard Press,Text,Martin Luther,Luther,Martin,US,4,2006,84,Martin Luther:29874,12,0.85,-0.166967,40212,A Treatise on Good Works by Martin Luther,1025,0.018278125932557447,0.046826817865313834,0.01611459265890779,0.03799860738088133,0.04605590371033522,0.04254948771510992,0.08286083756092709,0.019446931264299215,0.016413011041480154,0.06261812394310157,NA,0,0,0,0,0,791,5.621212121212121,0.5367383512544803,0.2355137395459976
PG96_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG96_tokens.txt,PG96,The Monster Men,1875,1950,145,fantasy fiction science fiction,Waking Lion Press,Text,Edgar Rice Burroughs,Burroughs,Edgar Rice,US,3.6,2008,459,Edgar Rice Burroughs:10885,28,0.5,-0.07402283,57728,The Monster Men by Edgar Rice Burroughs,1026,0.022242239467849225,0.026538248337028825,0.014152577605321508,0.03509562084257206,0.020873752771618626,0.04685767738359202,0.04720412971175166,0.024771341463414635,0.01408328713968958,0.03319013303769401,NA,1,0,0,0,0,792,5.868138671068923,0.4654164368450083,0.248869277440706
PG17144_tokens.txt,./Data/Gutenberg-2018/SPGC-tokens-2018-07-18/PG17144_tokens.txt,PG17144,The House of the Vampire,1884,1962,145,horror tales vampires fiction,Bauu Institute,Text,George Sylvester Viereck,Viereck,George Sylvester,US,3.33,2008,519,George Sylvester Viereck:497356,68,0.5,-0.009012479,26734,The House of the Vampire by George Sylvester Viereck,1027,0.017580608962370015,0.023715119323707637,0.013877459414977183,0.026894591157327747,0.022892197202064788,0.04361487244707114,0.04915089399266851,0.02090970299992519,0.01455075933268497,0.02390214707862647,NA,1,0,0,0,0,793,5.992565055762082,0.48956356736242884,0.4222011385199241
